Airline,Source,Destination,Total_Stops,Additional_Info,Price,Day_of_Journey,Flight_Duration,Month_of_Journey
3,5,6,0.0,1,8040,9.0,-1.1742667663359392,5.0
3,3,3,2.0,1,12819,24.0,1.1206228374356486,6.0
1,4,4,0.0,1,7295,6.0,-1.050218679645583,3.0
3,1,5,0.0,1,7229,27.0,-0.988194636300405,5.0
8,3,3,1.0,1,6853,15.0,-0.6470623979019258,6.0
3,2,2,1.0,2,9663,24.0,0.15925016558538888,5.0
3,2,2,1.0,2,7064,1.0,0.1075634627977405,4.0
2,3,3,1.0,1,8372,6.0,-0.07850866723779366,6.0
4,5,6,0.0,3,1965,3.0,-1.1639294257784096,6.0
7,2,2,1.0,1,16932,24.0,0.08688878168268115,3.0
4,2,2,0.0,3,3841,18.0,-1.0605560202031128,6.0
3,3,3,2.0,2,15812,12.0,-0.4403155867513323,6.0
2,1,1,1.0,1,10924,3.0,-0.5540263328841587,3.0
2,3,3,0.0,1,6934,27.0,-0.9778572957428754,5.0
3,3,3,1.0,2,10262,1.0,0.014527397779973418,6.0
3,3,3,1.0,2,13843,6.0,0.44869570119621977,3.0
5,3,3,1.0,1,9315,15.0,0.17992484670044823,5.0
5,3,3,1.0,1,8266,21.0,0.2936355928332747,5.0
3,2,2,1.0,1,14231,24.0,0.014527397779973418,3.0
6,1,5,0.0,1,5048,18.0,-1.0088693174154644,4.0
3,3,3,1.0,2,10262,6.0,1.813224654790137,6.0
5,3,3,1.0,1,12537,27.0,0.13857548447032952,3.0
3,3,3,1.0,2,10262,15.0,0.5624064473290462,6.0
3,5,6,0.0,1,8040,3.0,-1.1742667663359392,4.0
4,2,2,1.0,1,9736,6.0,-0.450652927308862,5.0
3,1,1,1.0,1,13817,12.0,0.7071292151344617,3.0
6,1,5,0.0,1,5048,21.0,-0.988194636300405,5.0
3,5,6,0.0,1,8040,1.0,-1.1639294257784096,4.0
5,3,3,1.0,1,7354,12.0,-0.016484623892615607,6.0
5,3,3,1.0,2,7563,6.0,-0.3886288839636839,3.0
1,3,3,1.0,1,7725,3.0,-0.7607731440347523,3.0
5,3,3,1.0,1,7740,1.0,0.16958750614291854,6.0
2,2,2,2.0,1,13532,12.0,1.0585987940904706,6.0
3,2,2,1.0,2,10844,12.0,2.04064614705579,5.0
4,2,2,0.0,3,3841,18.0,-1.0605560202031128,4.0
5,3,3,1.0,1,11200,3.0,-0.04749664556520463,6.0
2,2,2,2.0,1,12009,1.0,1.7615379520024885,4.0
2,3,3,1.0,1,8372,15.0,0.045539419452562444,5.0
2,3,3,2.0,1,13591,15.0,1.7305259303298994,6.0
7,5,6,1.0,1,12395,6.0,1.110285496878119,3.0
4,4,4,0.0,1,7298,1.0,-1.0708933607606426,3.0
1,3,3,1.0,1,12214,3.0,-0.7090864412471038,3.0
3,2,2,1.0,1,14151,15.0,2.257730298763913,5.0
3,2,2,1.0,1,14781,1.0,-0.17154473225556074,5.0
7,1,5,0.0,1,4878,6.0,-1.0295439985305237,6.0
4,4,4,0.0,1,3597,3.0,-1.0708933607606426,5.0
8,2,2,1.0,1,6810,6.0,0.6244304906742243,6.0
7,4,4,0.0,1,3687,1.0,-1.0708933607606426,5.0
2,3,3,1.0,1,6482,21.0,0.6451051717892836,3.0
3,5,6,1.0,1,19595,6.0,1.6064778436395435,3.0
1,3,3,1.0,1,6147,15.0,-0.7504358034772225,6.0
3,2,2,1.0,1,10953,6.0,0.727803896249521,5.0
4,2,2,0.0,1,3873,24.0,-1.0605560202031128,4.0
3,1,1,1.0,1,14815,6.0,0.5107197445413978,3.0
5,3,3,1.0,1,10678,6.0,0.3970089984085714,6.0
3,3,3,1.0,2,14053,9.0,0.30397293339080433,3.0
3,2,2,1.0,2,10539,12.0,0.20059952781550758,6.0
3,1,1,1.0,1,16946,18.0,-0.450652927308862,3.0
1,3,3,0.0,1,7673,3.0,-0.9675199551853457,3.0
2,1,1,0.0,1,4441,24.0,-0.9985319768579347,3.0
3,1,5,0.0,2,4544,15.0,-0.988194636300405,4.0
3,3,3,1.0,2,5406,1.0,2.0716581687283786,4.0
2,5,6,0.0,1,3100,3.0,-1.184604106893469,4.0
1,1,5,0.0,1,4823,6.0,-0.9778572957428754,4.0
3,3,3,1.0,2,10262,24.0,0.4797077228688088,6.0
1,3,3,1.0,1,6674,6.0,-0.28525547838838716,6.0
3,3,3,1.0,1,15764,6.0,1.0585987940904706,3.0
3,2,2,1.0,2,7064,1.0,1.9476100820380227,4.0
3,3,3,1.0,2,10262,6.0,-0.7297611223621632,6.0
1,2,2,1.0,1,5069,1.0,-0.7504358034772225,5.0
5,3,3,1.0,1,11789,6.0,-0.4403155867513323,6.0
2,2,2,2.0,1,15164,1.0,2.092332849843438,5.0
2,3,3,0.0,1,6094,6.0,-0.9778572957428754,6.0
4,1,5,0.0,3,4885,21.0,-0.9985319768579347,4.0
8,1,5,0.0,1,3383,21.0,-1.0088693174154644,6.0
5,3,3,1.0,1,6673,27.0,-0.28525547838838716,3.0
3,1,5,0.0,2,4544,27.0,-0.9778572957428754,4.0
3,3,3,2.0,2,8367,21.0,-0.3472795217335652,3.0
6,1,5,0.0,1,3898,3.0,-0.9985319768579347,6.0
3,2,2,1.0,2,10844,9.0,-0.2955928189459168,6.0
5,3,3,1.0,1,12327,27.0,0.024864738337503092,3.0
4,3,3,1.0,3,6356,21.0,-0.7917851657073413,3.0
2,1,1,2.0,1,10835,18.0,2.836621369985575,3.0
3,3,3,1.0,1,14714,1.0,1.7201885897723699,6.0
2,2,2,2.0,1,11883,6.0,2.392115726011799,5.0
7,2,2,1.0,1,8610,12.0,2.009634125383201,6.0
5,3,3,1.0,1,6513,15.0,0.5520691067715165,5.0
3,3,3,1.0,2,12898,21.0,1.8959233792503742,5.0
2,3,3,2.0,1,10861,1.0,1.2860202863561234,6.0
3,1,1,1.0,1,13555,18.0,0.8105026207097584,3.0
3,3,3,1.0,1,16079,27.0,0.727803896249521,5.0
1,3,3,0.0,1,7673,6.0,-0.9468452740702864,3.0
11,3,3,1.0,1,10161,21.0,-0.06817132668026399,3.0
3,3,3,1.0,2,10262,12.0,-0.06817132668026399,6.0
4,2,2,0.0,1,3873,3.0,-1.0295439985305237,5.0
4,1,5,0.0,1,3311,3.0,-0.988194636300405,6.0
1,3,3,1.0,1,13611,9.0,-0.16120739169803106,3.0
2,3,3,2.0,1,11858,6.0,-0.450652927308862,3.0
5,3,3,1.0,1,9316,27.0,-0.24390611615826846,5.0
1,1,5,0.0,1,4823,1.0,-0.988194636300405,4.0
3,2,2,1.0,1,13941,12.0,0.3970089984085714,5.0
4,2,2,0.0,1,3873,12.0,-1.0295439985305237,4.0
1,1,5,0.0,1,4591,12.0,-1.0088693174154644,4.0
7,5,6,1.0,1,12395,6.0,0.40734633896610106,3.0
1,5,6,0.0,1,3603,21.0,-1.1639294257784096,3.0
1,1,5,0.0,1,4823,21.0,-0.988194636300405,5.0
3,3,3,1.0,1,13244,21.0,-0.4403155867513323,3.0
8,2,2,1.0,1,6785,24.0,0.11790080335527017,3.0
5,3,3,1.0,1,7198,12.0,-0.41964090563627293,6.0
3,3,3,2.0,1,13014,27.0,-0.1922194133706201,6.0
2,3,3,2.0,1,20416,6.0,1.7305259303298994,3.0
2,1,1,1.0,1,11528,1.0,1.7305259303298994,3.0
2,2,2,2.0,1,14083,6.0,0.9242133668425848,5.0
2,2,2,2.0,1,7662,12.0,-0.4299782461938026,6.0
1,1,5,0.0,1,4823,6.0,-0.9985319768579347,6.0
2,3,3,0.8494545454545455,1,10703,27.0,0.0,6.0
3,5,6,0.0,1,8040,12.0,-1.1742667663359392,6.0
7,1,5,0.0,1,4668,24.0,-1.0192066579729941,6.0
2,3,3,0.0,1,6304,12.0,-0.9675199551853457,5.0
2,5,6,2.0,1,14219,6.0,2.36110370433921,3.0
4,2,2,0.0,3,3841,1.0,-1.0398813390880535,5.0
5,3,3,1.0,1,13587,27.0,-0.3576168622910949,5.0
2,2,2,2.0,1,12093,18.0,0.4590330417537494,5.0
4,3,3,1.0,1,5899,27.0,-0.6987491006895742,4.0
2,5,6,0.0,1,3100,12.0,-1.1639294257784096,5.0
2,1,5,0.0,1,5438,12.0,-1.0088693174154644,5.0
1,1,5,0.0,1,5780,18.0,-0.988194636300405,4.0
2,2,2,2.0,1,11668,9.0,0.6244304906742243,6.0
1,1,1,0.0,1,11934,1.0,-0.988194636300405,3.0
3,3,3,2.0,1,16263,27.0,-0.3059301595034465,6.0
1,3,3,1.0,1,14871,6.0,-0.481664948981451,3.0
4,1,5,0.0,3,3573,24.0,-0.9985319768579347,5.0
2,3,3,2.0,1,12497,3.0,1.3480443297013016,3.0
2,3,3,0.0,1,5411,21.0,-0.9675199551853457,6.0
1,3,3,1.0,1,6600,9.0,0.024864738337503092,6.0
1,2,2,1.0,1,11160,6.0,-0.7400984629196928,6.0
3,5,6,2.0,1,22950,6.0,1.5754658219669544,3.0
4,2,2,1.0,1,4649,24.0,-0.6987491006895742,5.0
3,3,3,2.0,1,15129,21.0,1.4927670975067169,5.0
1,3,3,0.0,1,8626,12.0,-0.9468452740702864,5.0
3,3,3,1.0,1,17234,6.0,1.2963576269136532,3.0
3,1,1,1.0,2,7832,21.0,-0.41964090563627293,3.0
2,5,6,0.0,1,3100,18.0,-1.1742667663359392,6.0
3,2,2,1.0,2,9314,9.0,2.226718277091324,5.0
3,3,3,1.0,1,14714,1.0,-0.06817132668026399,6.0
3,3,3,2.0,1,13882,15.0,0.7174665556919914,6.0
3,3,3,2.0,1,16274,9.0,-0.4713276084239213,5.0
5,3,3,1.0,1,15135,6.0,-0.4403155867513323,3.0
1,1,1,0.0,1,6144,24.0,-0.988194636300405,3.0
3,3,3,2.0,1,9483,27.0,1.6995139086573106,3.0
2,3,3,2.0,1,14431,15.0,1.7305259303298994,5.0
5,3,3,1.0,2,6093,24.0,-0.40930356507874327,6.0
5,3,3,1.0,1,7888,21.0,0.014527397779973418,5.0
1,3,3,1.0,1,7503,15.0,0.6657798529043429,5.0
2,2,2,1.0,1,6117,6.0,0.49004506342633847,5.0
3,3,3,1.0,1,17024,3.0,-0.13019537002544204,3.0
3,2,2,1.0,1,12681,1.0,0.30397293339080433,4.0
5,3,3,1.0,1,10678,24.0,-0.3059301595034465,6.0
3,2,2,1.0,1,13759,24.0,2.0716581687283786,3.0
4,5,6,0.0,1,2017,3.0,-1.1639294257784096,6.0
4,1,5,0.0,3,4885,15.0,-0.9985319768579347,6.0
5,3,3,1.0,1,10786,27.0,0.2936355928332747,5.0
7,5,6,1.0,1,12080,12.0,1.8649113575777854,3.0
1,2,2,0.0,1,4804,9.0,-1.0295439985305237,6.0
2,3,3,1.0,1,6587,21.0,1.4100683730464796,3.0
3,3,3,2.0,2,8728,27.0,0.34532229562092304,3.0
8,3,3,1.0,1,7452,18.0,-0.057833986122734306,5.0
5,3,3,1.0,1,8310,9.0,0.5624064473290462,5.0
7,1,5,0.0,1,5403,1.0,-0.9985319768579347,4.0
5,3,3,1.0,1,10877,3.0,-0.3059301595034465,6.0
3,1,1,1.0,1,14815,6.0,1.8649113575777854,3.0
1,3,3,1.0,1,6558,21.0,-0.17154473225556074,3.0
5,3,3,1.0,1,14067,21.0,0.13857548447032952,5.0
5,3,3,1.0,1,9627,21.0,-0.1405327105829717,5.0
3,3,3,1.0,1,14714,3.0,1.5961405030820137,6.0
1,3,3,0.0,1,5000,9.0,-0.9468452740702864,5.0
11,3,3,1.0,1,9845,21.0,0.5107197445413978,3.0
3,2,2,1.0,2,10844,18.0,1.3066949674711827,5.0
1,3,3,1.0,1,7048,27.0,-0.28525547838838716,3.0
3,2,2,1.0,1,12692,12.0,1.7925499736750776,6.0
3,3,3,1.0,2,13843,9.0,1.2550082646835345,3.0
3,1,1,1.0,2,7832,21.0,0.8311773018248177,3.0
1,5,6,0.0,1,4049,1.0,-1.1639294257784096,6.0
3,3,3,1.0,1,12242,27.0,-0.006147283335085932,3.0
3,3,3,1.0,2,10262,24.0,1.5961405030820137,6.0
3,2,2,1.0,1,14571,9.0,0.0662141005676218,6.0
4,2,2,0.0,1,4174,24.0,-1.0398813390880535,5.0
5,3,3,1.0,1,11264,27.0,-0.5333516517690994,5.0
1,2,2,0.0,1,4174,18.0,-1.0192066579729941,4.0
1,4,4,0.0,1,3540,12.0,-1.050218679645583,6.0
7,2,2,1.0,1,9345,18.0,0.28329825227574496,5.0
2,3,3,2.0,1,9653,6.0,1.9476100820380227,6.0
1,5,6,0.0,1,3342,18.0,-1.1742667663359392,3.0
5,3,3,1.0,1,8073,18.0,0.5727437878865759,5.0
3,2,2,1.0,2,7064,1.0,0.4176836795236307,4.0
3,3,3,2.0,1,13376,27.0,1.3790563513738905,6.0
5,3,3,1.0,1,15135,6.0,-0.057833986122734306,3.0
2,2,2,1.0,1,10413,24.0,-0.057833986122734306,5.0
7,2,2,1.0,1,9187,1.0,0.4383583606386901,5.0
3,3,3,2.0,1,13292,1.0,1.999296784825671,6.0
1,3,3,1.0,1,6674,9.0,-0.28525547838838716,3.0
1,3,3,1.0,1,8330,9.0,-0.3576168622910949,5.0
5,3,3,1.0,1,11200,1.0,0.17992484670044823,6.0
3,3,3,1.0,2,10262,3.0,1.9476100820380227,6.0
3,2,2,1.0,2,10844,18.0,1.6064778436395435,5.0
3,2,2,1.0,2,11134,24.0,1.7822126331175479,3.0
1,4,4,0.0,1,5277,18.0,-1.0605560202031128,6.0
3,3,3,2.0,1,14300,27.0,2.175031574303676,6.0
3,1,1,1.0,1,17471,6.0,1.3170323080287125,3.0
3,2,2,1.0,2,10844,21.0,0.15925016558538888,5.0
4,1,1,0.0,3,5469,15.0,-0.9985319768579347,3.0
3,3,3,1.0,2,10262,9.0,1.4514177352765982,6.0
4,3,3,1.0,1,7185,6.0,-0.574701013999218,3.0
8,2,2,0.0,1,3807,18.0,-1.0398813390880535,6.0
3,3,3,1.0,1,14714,1.0,0.004190057222443743,6.0
7,2,2,1.0,1,8610,6.0,0.28329825227574496,5.0
3,3,3,1.0,1,17234,6.0,0.1075634627977405,3.0
5,3,3,0.8494545454545455,1,15629,12.0,-0.1818820728130904,6.0
5,3,3,2.0,1,6128,27.0,0.4176836795236307,3.0
3,3,3,1.0,1,16289,9.0,0.1902621872579779,3.0
3,1,1,1.0,2,7832,21.0,1.172309540223297,3.0
3,1,1,1.0,1,22270,1.0,-0.3369421811760355,3.0
3,2,2,1.0,1,11467,1.0,0.727803896249521,5.0
1,5,6,0.0,1,4392,9.0,-1.1639294257784096,5.0
4,2,2,0.0,1,4491,6.0,-1.0398813390880535,5.0
3,2,2,1.0,2,9663,18.0,0.15925016558538888,5.0
1,3,3,1.0,1,5883,27.0,-0.4920022895389807,6.0
2,3,3,1.0,1,14777,3.0,0.22127420893056693,3.0
8,2,2,1.0,1,5162,21.0,-0.895158571282638,5.0
1,2,2,0.0,1,4804,1.0,-1.0192066579729941,6.0
3,2,2,1.0,2,8529,12.0,1.368719010816361,6.0
4,2,2,0.0,1,3873,9.0,-1.0295439985305237,4.0
1,2,2,0.0,1,4804,12.0,-1.0088693174154644,6.0
3,5,6,0.0,1,5678,12.0,-1.1742667663359392,5.0
3,2,2,1.0,1,12681,1.0,0.1075634627977405,4.0
3,1,1,1.0,1,9623,15.0,-0.543688992326629,3.0
5,3,3,1.0,1,15147,3.0,0.14891282502785919,3.0
7,2,2,1.0,1,9345,24.0,0.6657798529043429,5.0
3,2,2,1.0,2,7757,6.0,0.5313944256564572,5.0
3,2,2,1.0,2,10844,12.0,1.0689361346480002,5.0
2,1,1,2.0,1,11948,3.0,0.0,3.0
3,3,3,2.0,1,13376,27.0,2.35076636378168,6.0
2,2,2,1.0,1,6117,15.0,-0.1508700511405014,5.0
1,3,3,1.0,1,6171,6.0,0.045539419452562444,3.0
3,2,2,1.0,1,13626,12.0,-0.6367250573443961,6.0
3,1,1,1.0,1,17471,6.0,1.3480443297013016,3.0
5,3,3,1.0,1,7531,21.0,-0.24390611615826846,3.0
3,3,3,1.0,2,12373,9.0,0.314310273948334,5.0
3,3,3,1.0,1,16289,27.0,-0.6677370790169851,5.0
3,1,5,0.0,2,5198,21.0,-0.9778572957428754,4.0
3,2,2,1.0,2,10844,6.0,-0.17154473225556074,6.0
2,1,5,0.0,1,7171,18.0,-1.0088693174154644,5.0
2,3,3,2.0,1,11942,27.0,1.6891765680997808,6.0
7,3,3,0.0,1,5586,18.0,-0.988194636300405,3.0
3,2,2,1.0,2,11134,24.0,1.017249431860352,3.0
8,1,1,0.0,1,4284,24.0,-0.9985319768579347,3.0
2,2,2,0.0,1,6245,1.0,-1.0398813390880535,5.0
4,1,1,1.0,1,10341,15.0,-0.36795420284862457,3.0
4,1,1,0.0,1,6860,3.0,-0.9985319768579347,3.0
2,5,6,0.0,1,2050,3.0,-1.1949414474509985,4.0
5,3,3,1.0,2,5797,24.0,-0.3886288839636839,6.0
1,1,1,0.0,1,7648,9.0,-0.9778572957428754,3.0
2,1,1,0.0,1,8851,15.0,-1.0088693174154644,3.0
2,2,2,2.0,1,13007,6.0,1.0585987940904706,6.0
3,2,2,1.0,1,13067,24.0,1.6478272058696621,5.0
1,1,1,1.0,1,4049,18.0,-0.7400984629196928,3.0
3,2,2,1.0,1,12692,12.0,1.7512006114449588,6.0
2,4,4,0.0,1,4667,9.0,-1.0708933607606426,5.0
5,3,3,2.0,2,8938,3.0,0.40734633896610106,3.0
1,3,3,1.0,1,10208,21.0,-0.3576168622910949,3.0
5,3,3,1.0,1,7354,3.0,-0.37829154340615423,6.0
2,1,5,0.0,1,5438,21.0,-1.0088693174154644,4.0
8,2,2,0.0,1,4107,24.0,-1.0398813390880535,5.0
3,2,2,1.0,2,11134,24.0,0.6657798529043429,3.0
3,3,3,1.0,2,10262,15.0,0.5934184690016352,6.0
2,2,2,2.0,1,14083,24.0,0.9242133668425848,5.0
7,2,2,1.0,1,9345,9.0,0.6657798529043429,6.0
3,3,3,1.0,2,12373,9.0,1.017249431860352,5.0
5,3,3,1.0,2,10196,15.0,-0.17154473225556074,6.0
1,3,3,1.0,1,5947,15.0,-0.7297611223621632,4.0
3,2,2,1.0,1,13044,12.0,1.0379241129754113,6.0
3,2,2,1.0,2,9663,18.0,2.0716581687283786,5.0
3,1,1,1.0,1,27992,1.0,0.4590330417537494,3.0
1,2,2,1.0,1,7476,24.0,-0.7711104845922819,3.0
2,2,2,1.0,1,10413,9.0,0.314310273948334,6.0
5,3,3,1.0,1,10261,1.0,-0.40930356507874327,6.0
3,2,2,1.0,1,14151,6.0,0.38667165785104174,6.0
3,3,3,1.0,1,14714,6.0,0.9345507074001145,6.0
3,2,2,1.0,2,9314,15.0,1.3066949674711827,5.0
3,3,3,1.0,1,14714,24.0,-0.5333516517690994,6.0
5,3,3,1.0,1,12192,6.0,0.014527397779973418,6.0
4,5,6,0.0,1,1759,3.0,-1.1639294257784096,4.0
1,3,3,1.0,1,4744,27.0,-0.6884117601320445,3.0
3,3,3,1.0,1,15029,9.0,2.1336822120735572,3.0
1,2,2,0.0,1,4462,15.0,-1.0192066579729941,3.0
4,4,4,0.0,1,6300,12.0,-1.0708933607606426,3.0
2,5,6,0.0,1,2575,21.0,-1.1949414474509985,3.0
3,1,1,1.0,2,11087,12.0,1.6581645464271917,3.0
5,3,3,1.0,1,6305,27.0,-0.1922194133706201,3.0
7,1,1,0.0,1,8290,9.0,-1.0192066579729941,3.0
1,1,5,0.0,1,4990,12.0,-0.9778572957428754,4.0
8,1,1,0.0,1,6135,3.0,-1.0088693174154644,3.0
1,3,3,1.0,1,5733,27.0,-0.6367250573443961,3.0
5,3,3,1.0,1,7670,15.0,0.5107197445413978,5.0
3,3,3,2.0,1,12819,27.0,1.6064778436395435,6.0
1,1,5,0.0,1,4823,3.0,-0.9985319768579347,5.0
1,3,3,1.0,1,6979,9.0,0.6451051717892836,5.0
2,2,2,1.0,1,10493,24.0,-0.2232314350432091,3.0
2,3,3,2.0,1,16111,9.0,1.5341164597368357,3.0
2,3,3,2.0,1,10651,9.0,1.2860202863561234,6.0
1,3,3,1.0,1,6600,27.0,0.024864738337503092,5.0
3,3,3,2.0,2,10919,12.0,1.3790563513738905,6.0
1,2,2,0.0,1,5198,21.0,-1.0088693174154644,3.0
2,1,1,2.0,1,12778,12.0,2.5575131749322737,3.0
1,5,6,0.0,1,2754,27.0,-1.1742667663359392,3.0
1,3,3,1.0,1,7255,9.0,-0.7194237818046335,5.0
5,3,3,1.0,1,14486,21.0,-0.574701013999218,3.0
6,3,3,1.0,1,6591,21.0,-0.6160503762293368,4.0
4,1,5,0.0,3,3573,21.0,-0.988194636300405,5.0
3,3,3,1.0,2,10262,1.0,1.327369648586242,6.0
3,2,2,1.0,1,14388,15.0,0.5313944256564572,5.0
3,3,3,1.0,1,14714,3.0,1.813224654790137,6.0
3,3,3,2.0,2,10368,12.0,0.7691532584796397,6.0
4,4,4,0.0,1,3384,21.0,-1.0295439985305237,3.0
2,2,2,1.0,1,7742,24.0,1.8338993359051963,3.0
1,3,3,1.0,1,6386,9.0,-0.6367250573443961,6.0
3,1,5,0.0,2,7229,6.0,-0.9675199551853457,6.0
2,2,2,1.0,1,8891,6.0,-0.2232314350432091,5.0
5,3,3,1.0,1,13587,1.0,-0.3576168622910949,6.0
1,3,3,1.0,1,8227,27.0,-0.6263877167868664,3.0
2,2,2,2.0,1,12125,1.0,0.314310273948334,4.0
4,2,2,0.0,1,3873,15.0,-1.0605560202031128,6.0
5,3,3,1.0,1,13377,12.0,-0.17154473225556074,6.0
3,2,2,1.0,1,10953,12.0,2.0199714659407304,5.0
4,2,2,0.0,1,4622,9.0,-1.0192066579729941,3.0
3,2,2,1.0,1,14231,24.0,1.1516348591082377,3.0
3,3,3,1.0,2,10262,24.0,1.2756829457985939,6.0
1,1,5,0.0,1,3943,15.0,-0.9985319768579347,4.0
7,2,2,1.0,1,8610,12.0,1.6271525247546028,5.0
5,3,3,1.0,1,6717,21.0,0.5417317662139869,3.0
5,3,3,1.0,1,10877,24.0,-0.04749664556520463,6.0
1,2,2,1.0,1,4775,1.0,-0.7504358034772225,5.0
3,2,2,1.0,1,14571,9.0,-0.5953756951142775,6.0
4,1,1,0.0,3,6205,24.0,-0.988194636300405,3.0
3,2,2,1.0,1,14151,18.0,1.327369648586242,5.0
5,3,3,1.0,1,6637,27.0,-0.1922194133706201,3.0
2,1,1,2.0,1,12074,3.0,2.04064614705579,3.0
1,2,2,1.0,1,7252,6.0,-0.6987491006895742,5.0
1,3,3,1.0,1,6069,3.0,-0.7814478251498116,6.0
1,4,4,0.0,1,3850,18.0,-1.0088693174154644,5.0
2,3,3,2.0,1,12940,18.0,1.6891765680997808,5.0
4,2,2,1.0,1,8844,1.0,-0.450652927308862,5.0
3,3,3,1.0,2,15190,12.0,0.12823814391279983,6.0
3,1,1,1.0,2,9134,15.0,-0.3369421811760355,3.0
3,3,3,1.0,1,11822,9.0,0.5934184690016352,4.0
5,3,3,1.0,1,15078,9.0,-0.04749664556520463,5.0
4,5,6,0.0,1,11005,1.0,-1.1742667663359392,3.0
1,3,3,1.0,1,7006,21.0,-0.037159305007674955,3.0
1,1,1,1.0,1,4259,9.0,-0.7400984629196928,3.0
2,3,3,2.0,1,11762,9.0,1.3480443297013016,3.0
3,1,1,1.0,2,8147,24.0,1.6374898653121324,3.0
4,2,2,0.0,3,3841,27.0,-1.0295439985305237,5.0
1,2,2,0.0,1,4174,3.0,-1.0295439985305237,4.0
3,3,3,1.0,2,12898,27.0,0.004190057222443743,5.0
4,3,3,1.0,1,5583,6.0,-0.5643636734416884,6.0
3,1,5,0.0,1,7229,6.0,-1.0088693174154644,5.0
7,1,5,0.0,1,4668,9.0,-0.9985319768579347,6.0
1,1,5,0.0,1,4990,18.0,-0.988194636300405,4.0
1,2,2,0.0,1,6985,24.0,-1.0088693174154644,3.0
1,1,5,0.0,1,4823,3.0,-0.9778572957428754,4.0
7,2,2,1.0,1,9345,18.0,0.09722612224021082,5.0
3,2,2,1.0,2,10844,15.0,1.906260719807904,5.0
3,3,3,2.0,1,14657,9.0,1.999296784825671,5.0
1,3,3,1.0,1,6818,3.0,0.024864738337503092,6.0
2,3,3,2.0,1,11543,15.0,1.8442366764627258,5.0
4,5,6,0.0,3,2175,24.0,-1.1742667663359392,3.0
3,2,2,1.0,2,10844,6.0,1.3066949674711827,6.0
3,5,6,0.0,1,8040,1.0,-1.1742667663359392,4.0
3,2,2,1.0,1,14571,6.0,0.17992484670044823,6.0
3,2,2,1.0,1,14571,9.0,-0.6677370790169851,6.0
3,3,3,1.0,2,12898,21.0,1.2033215618958861,5.0
5,3,3,1.0,1,14848,12.0,-0.20255675392814976,6.0
5,3,3,1.0,1,8283,18.0,-0.543688992326629,5.0
5,3,3,1.0,1,8405,18.0,0.36599697673598236,5.0
3,3,3,2.0,1,19266,3.0,1.4720924163916576,3.0
2,3,3,1.0,1,11038,6.0,0.4590330417537494,3.0
3,1,5,0.0,1,8016,12.0,-0.9675199551853457,6.0
4,4,4,0.0,1,3384,21.0,-1.0605560202031128,3.0
1,3,3,1.0,1,6573,9.0,-0.4920022895389807,4.0
3,3,3,2.0,1,15129,21.0,0.9759000696302332,5.0
1,1,5,0.0,1,3943,27.0,-0.9985319768579347,6.0
3,1,1,1.0,2,7832,24.0,0.314310273948334,3.0
1,1,1,0.0,1,6860,24.0,-0.988194636300405,3.0
3,2,2,1.0,1,13364,1.0,-0.6367250573443961,4.0
3,1,1,1.0,1,13555,18.0,0.4797077228688088,3.0
1,4,4,0.0,1,5277,6.0,-1.0605560202031128,3.0
2,2,2,2.0,1,13243,12.0,0.9242133668425848,5.0
5,3,3,1.0,1,9794,9.0,0.26262357116068563,5.0
3,1,5,0.0,1,8016,6.0,-1.0088693174154644,6.0
5,3,3,1.0,1,13377,1.0,-0.3576168622910949,6.0
3,2,2,1.0,1,12692,9.0,2.257730298763913,6.0
2,2,2,2.0,1,10697,6.0,-0.08884600779532334,6.0
4,4,4,0.0,1,3384,27.0,-1.0295439985305237,3.0
1,3,3,1.0,1,6734,9.0,0.5934184690016352,5.0
3,2,2,1.0,2,10844,6.0,0.30397293339080433,6.0
2,1,5,0.0,1,5228,24.0,-0.9985319768579347,5.0
2,2,2,1.0,1,8891,24.0,1.8442366764627258,5.0
1,4,4,0.0,1,3384,27.0,-1.0605560202031128,3.0
5,3,3,1.0,1,17057,3.0,0.26262357116068563,3.0
1,2,2,1.0,1,3480,3.0,-0.8021225062648709,4.0
4,1,5,0.0,1,4423,3.0,-0.9985319768579347,5.0
3,2,2,1.0,1,14178,9.0,1.3997310324889498,6.0
4,3,3,1.0,3,4760,24.0,-0.7917851657073413,6.0
3,2,2,1.0,1,14151,1.0,0.30397293339080433,4.0
3,2,2,1.0,1,12681,1.0,1.172309540223297,4.0
3,3,3,0.0,2,4886,3.0,-0.9468452740702864,4.0
8,2,2,0.0,1,3807,21.0,-1.0295439985305237,6.0
1,1,1,1.0,1,5694,9.0,-0.7504358034772225,3.0
5,3,3,1.0,1,10197,24.0,-0.10952068891038269,5.0
1,1,5,0.0,1,4077,15.0,-0.9985319768579347,6.0
3,2,2,1.0,1,14781,1.0,0.1075634627977405,5.0
1,2,2,0.0,1,5224,9.0,-1.0295439985305237,5.0
1,2,2,0.0,1,4804,24.0,-1.0192066579729941,4.0
3,2,2,1.0,2,8586,21.0,1.3997310324889498,5.0
2,2,2,1.0,1,7662,21.0,1.7822126331175479,5.0
3,3,3,1.0,1,18550,3.0,-0.24390611615826846,3.0
7,2,2,1.0,1,8610,12.0,-0.5540263328841587,6.0
2,2,2,2.0,1,12009,6.0,1.0585987940904706,6.0
3,2,2,1.0,1,14151,18.0,2.1336822120735572,5.0
2,3,3,0.0,1,4729,9.0,-0.9985319768579347,4.0
